season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2017,2905,Lee Chung-Yong,36,Korea Republic,Crystal Palace,7.0,130.0,0.0,,0.0,0.0
2017,18760,J. Kenny,27,England,Everton,19.0,1588.0,0.0,1.0,2.0,0.0
2017,18810,A. Gray,33,Jamaica,Watford,31.0,1495.0,5.0,2.0,1.0,0.0
2017,18824,Pedro Obiang,32,Equatorial Guinea,West Ham,21.0,1564.0,2.0,,3.0,0.0
2017,18833,Lucas Pérez,36,Spain,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,18863,S. Cook,33,England,Bournemouth,34.0,2766.0,2.0,1.0,5.0,0.0
2017,18885,K. Darlow,34,Wales,Newcastle,10.0,900.0,0.0,,0.0,0.0
2017,18900,Ki Sung-Yueng,35,Korea Republic,Swansea,25.0,1869.0,2.0,2.0,2.0,0.0
2017,18903,M. Ritchie,35,Scotland,Newcastle,35.0,2812.0,3.0,5.0,6.0,0.0
2017,18957,M. Obafemi,24,Republic of Ireland,Southampton,1.0,8.0,0.0,,0.0,0.0
2017,19156,S. Field,26,England,West Brom,10.0,540.0,1.0,,3.0,0.0
2017,19299,J. Colback,35,England,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,19408,R. Burke,28,England,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,19955,J. Knight,27,England,Leicester,0.0,0.0,0.0,,0.0,0.0
2017,50237,H. Saivet,34,Senegal,Newcastle,1.0,84.0,1.0,,0.0,0.0
2017,147,Philippe Coutinho,32,Brazil,Liverpool,14.0,1116.0,7.0,6.0,0.0,0.0
2017,159,H. Lloris,38,France,Tottenham,36.0,3240.0,0.0,,1.0,0.0
2017,181,V. Wanyama,33,Kenya,Tottenham,18.0,838.0,1.0,,2.0,0.0
2017,304,S. Mané,32,Senegal,Liverpool,29.0,2207.0,10.0,7.0,3.0,1.0
2017,452,Fernando,37,Brazil,Manchester City,0.0,0.0,0.0,,0.0,0.0
2017,640,Fernandinho,39,Brazil,Manchester City,34.0,2885.0,5.0,3.0,7.0,0.0
2017,1290,G. Varela,31,Uruguay,Manchester United,0.0,0.0,0.0,,0.0,0.0
2017,1432,Y. Bolasie,35,Congo DR,Everton,16.0,855.0,1.0,,0.0,0.0
2017,2283,David Luiz,37,Brazil,Chelsea,10.0,839.0,1.0,,4.0,1.0
2017,2295,O. Giroud,38,France,Chelsea,13.0,610.0,3.0,,0.0,0.0
2017,2426,A. Carrillo,33,Peru,Watford,28.0,1536.0,1.0,2.0,2.0,0.0
2017,2928,C. Benteke,34,Belgium,Crystal Palace,31.0,2236.0,3.0,5.0,6.0,0.0
2017,18897,D. Yedlin,31,USA,Newcastle,34.0,2842.0,0.0,2.0,5.0,0.0
2017,18915,K. Long,34,Republic of Ireland,Burnley,16.0,1440.0,1.0,2.0,1.0,0.0
2017,18926,A. Westwood,34,England,Burnley,19.0,1106.0,0.0,1.0,2.0,0.0
2017,18944,M. Yoshida,36,Japan,Southampton,24.0,2051.0,2.0,,3.0,0.0
2017,19061,T. Krul,36,Netherlands,Brighton,0.0,0.0,0.0,,0.0,0.0
2017,47430,W. Hoedt,30,Netherlands,Southampton,28.0,2520.0,0.0,1.0,7.0,0.0
2017,51106,B. Smith,30,Australia,Bournemouth,0.0,0.0,0.0,,0.0,0.0
2017,90509,S. Shashoua,25,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,168,D. Sánchez,28,Colombia,Tottenham,31.0,2534.0,0.0,,1.0,1.0
2017,206,João Mário,31,Portugal,West Ham,13.0,1027.0,2.0,1.0,0.0,0.0
2017,297,A. Oxlade-Chamberlain,31,England,Liverpool,32.0,1484.0,3.0,,3.0,0.0
2017,513,Renato Sanches,27,Portugal,Swansea,12.0,704.0,0.0,,1.0,0.0
2017,554,D. Tadić,36,Serbia,Southampton,36.0,2812.0,6.0,3.0,4.0,0.0
2017,622,Aymeric Laporte,30,Spain,Manchester City,9.0,807.0,0.0,,1.0,0.0
2017,624,N. Otamendi,36,Argentina,Manchester City,34.0,2968.0,4.0,,9.0,0.0
2017,915,Gabriel Paulista,34,Brazil,Arsenal,0.0,0.0,0.0,,0.0,0.0
2017,1558,Joel Robles,34,Spain,Everton,0.0,0.0,0.0,,0.0,0.0
2017,2290,N. Kanté,33,France,Chelsea,34.0,2998.0,1.0,1.0,3.0,0.0
2017,2675,José Fonte,41,Portugal,West Ham,8.0,690.0,0.0,1.0,0.0,0.0
2017,2825,A. Mitrović,30,Serbia,Newcastle,6.0,89.0,1.0,,0.0,0.0
2017,2927,M. Batshuayi,31,Belgium,Chelsea,12.0,353.0,2.0,1.0,0.0,0.0
2017,18768,C. Tosun,33,Türkiye,Everton,14.0,991.0,5.0,,0.0,0.0
2017,18816,A. Masuaku,31,Congo DR,West Ham,27.0,1872.0,0.0,3.0,5.0,0.0
2017,18904,J. Shelvey,32,England,Newcastle,30.0,2268.0,1.0,3.0,3.0,1.0
2017,19051,A. Pritchard,31,England,Huddersfield,14.0,1002.0,1.0,1.0,1.0,0.0
2017,25350,M. Grujić,28,Serbia,Liverpool,3.0,13.0,0.0,,0.0,0.0
2017,37882,M. Edwards,26,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,90498,E. Mangala,33,France,Everton,2.0,135.0,0.0,,0.0,0.0
2017,113,G. Nkoudou,29,Cameroon,Burnley,8.0,224.0,0.0,,1.0,0.0
2017,162,T. Alderweireld,35,Belgium,Tottenham,14.0,1177.0,0.0,,3.0,0.0
2017,170,J. Vertonghen,37,Belgium,Tottenham,36.0,3205.0,0.0,,4.0,0.0
2017,183,V. Janssen,30,Netherlands,Tottenham,1.0,0.0,0.0,,0.0,0.0
2017,302,Roberto Firmino,33,Brazil,Liverpool,37.0,2778.0,15.0,7.0,1.0,0.0
2017,451,B. Ndiaye,34,Senegal,Stoke City,13.0,1140.0,2.0,1.0,5.0,0.0
2017,635,R. Mahrez,33,Algeria,Leicester,36.0,2960.0,12.0,10.0,2.0,0.0
2017,892,C. Smalling,35,England,Manchester United,29.0,2535.0,4.0,,4.0,0.0
2017,1465,P. Aubameyang,35,Gabon,Arsenal,13.0,1058.0,10.0,4.0,0.0,0.0
2017,1964,E. Rakip,28,North Macedonia,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2017,2710,S. Boufal,31,Morocco,Southampton,26.0,1212.0,2.0,2.0,1.0,0.0
2017,2726,K. Zouma,30,France,Stoke City,34.0,2887.0,1.0,,1.0,0.0
2017,2731,M. Jørgensen,34,Denmark,Huddersfield,38.0,3420.0,0.0,2.0,6.0,0.0
2017,2790,J. Guðmunds­son,34,Iceland,Burnley,35.0,2839.0,2.0,8.0,2.0,0.0
2017,7050,A. O&apos;Neill,26,Australia,Burnley,0.0,0.0,0.0,,0.0,0.0
2017,18781,D. Gray,28,Jamaica,Leicester,35.0,1690.0,3.0,1.0,2.0,0.0
2017,18853,J. Riedewald,28,Netherlands,Crystal Palace,12.0,434.0,0.0,,0.0,0.0
2017,18854,A. Townsend,33,England,Crystal Palace,36.0,3128.0,2.0,7.0,3.0,0.0
2017,19042,F. Hadergjonaj,30,Kosovo,Huddersfield,23.0,1673.0,0.0,1.0,3.0,0.0
2017,48590,J. Ngoy,27,Belgium,Stoke City,1.0,19.0,0.0,,0.0,0.0
2017,282,S. Mignolet,36,Belgium,Liverpool,19.0,1710.0,0.0,,3.0,0.0
2017,307,X. Shaqiri,33,Switzerland,Stoke City,36.0,3049.0,8.0,7.0,5.0,0.0
2017,313,D. Ospina,36,Colombia,Arsenal,5.0,380.0,0.0,,0.0,0.0
2017,2728,K. Schmeichel,38,Denmark,Leicester,33.0,2966.0,0.0,,3.0,0.0
2017,2851,K. Nordfeldt,35,Sweden,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,7599,C. Cuevas,29,Chile,Chelsea,0.0,0.0,0.0,,0.0,0.0
2017,17590,J. Brown,25,England,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,18909,A. Legzdiņš,38,England,Burnley,0.0,0.0,0.0,,0.0,0.0
2017,19166,D. Gayle,35,England,Newcastle,35.0,1961.0,6.0,3.0,3.0,0.0
2017,19314,C. Carter-Vickers,27,USA,Tottenham,0.0,0.0,0.0,,0.0,0.0
2017,19319,M. Olsson,36,Sweden,Swansea,36.0,3154.0,0.0,1.0,7.0,0.0
2017,19412,S. Kingsley,30,Scotland,Swansea,0.0,0.0,0.0,,0.0,0.0
2017,19492,J. Haugaard,32,Denmark,Stoke City,0.0,0.0,0.0,,0.0,0.0
2017,19509,T. Verlinden,25,Belgium,Stoke City,0.0,0.0,0.0,,0.0,0.0
2017,19550,B. Baningime,26,Congo DR,Everton,8.0,192.0,0.0,,1.0,0.0
2017,44781,S. Findlay,29,Scotland,Newcastle,0.0,0.0,0.0,,0.0,0.0
2017,48051,F. Ulvestad,32,Norway,Burnley,0.0,0.0,0.0,,0.0,0.0
2017,48196,S. Hakšabanović,25,Montenegro,West Ham,0.0,0.0,0.0,,0.0,0.0
2017,50101,F. Diabaté,29,Mali,Leicester,14.0,582.0,0.0,1.0,1.0,0.0
2017,105239,J. Jach,30,Poland,Crystal Palace,0.0,0.0,0.0,,0.0,0.0
2017,884,S. Romero,37,Argentina,Manchester United,1.0,90.0,0.0,,0.0,0.0
2017,890,M. Rojo,34,Argentina,Manchester United,9.0,642.0,0.0,,6.0,0.0
2017,901,Juan Mata,36,Spain,Manchester United,28.0,1933.0,3.0,5.0,1.0,0.0
2017,968,A. Dragović,33,Austria,Leicester,11.0,766.0,0.0,,2.0,0.0
2017,1374,I. Slimani,36,Algeria,Newcastle,4.0,130.0,0.0,1.0,1.0,0.0
2017,1688,R. Funes Mori,33,Argentina,Everton,4.0,119.0,0.0,,1.0,0.0
2017,2473,M. Lanzini,31,Argentina,West Ham,27.0,2047.0,5.0,6.0,4.0,0.0
2017,2930,J. Butland,31,England,Stoke City,35.0,3150.0,0.0,,0.0,0.0
2017,18893,F. Fernández,35,Argentina,Swansea,30.0,2677.0,1.0,1.0,5.0,0.0
2017,19041,J. Gorenc Stankovič,28,Slovenia,Huddersfield,0.0,0.0,0.0,,0.0,0.0
2017,19218,T. Lawrence,30,Wales,Leicester,0.0,0.0,0.0,,0.0,0.0
2017,19309,J. Lolley,32,England,Huddersfield,6.0,219.0,1.0,,1.0,0.0
2017,19990,D. Sterling,25,England,Chelsea,0.0,0.0,0.0,,0.0,0.0
2017,47421,G. Carrillo,33,Argentina,Southampton,7.0,451.0,0.0,1.0,0.0,0.0
