season,player_id,player_name,age,nationality,team,games_played,minutes,goals,assists,yellow_cards,red_cards
2012,90503,Y. Kaboul,35,France,Tottenham,1,90,0,,0,0
2012,90608,Vassiriki Abou Diaby,31,France,Arsenal,11,712,0,,1,0
2012,114752,Charles N'Zogbia,30,France,Aston Villa,21,992,2,,1,0
2012,114765,J. Jääskeläinen,46,Finland,West Ham,38,3420,0,,2,0
2012,114808,William Gallas,37,France,Tottenham,19,1525,1,,2,0
2012,114820,Louis  Saha,35,France,Sunderland,11,182,0,,0,0
2012,114823,Mark Gower,37,England,Swansea,1,6,0,,0,0
2012,114831,A. Smith,30,England,Fulham,1,0,0,,0,0
2012,115939,F. Piquionne,43,Martinique,West Ham,0,0,0,,0,0
2012,155591,Charlie Losasso,30,England,Reading,0,0,0,,0,0
2012,7042,Jem Karacan,32,Turkey,Reading,21,1608,1,,2,0
2012,17615,J. Forte,35,Barbados,Southampton,0,0,0,,0,0
2012,18825,Samir Nasri,34,France,Manchester City,28,1805,2,,3,1
2012,19390,David Jones,39,England,Wigan,13,809,0,,1,0
2012,19770,G. Thorne,28,England,West Brom,0,0,0,,0,0
2012,19952,Sebastien Bassong,35,Cameroon,Norwich,34,2962,3,,3,0
2012,20406,Jamie Ness,31,Scotland,Stoke City,0,0,0,,0,0
2012,82079,L. Barnett,36,England,Norwich,8,560,0,,1,0
2012,82227,Stephen Francis Henderson,34,Republic of Ireland,West Ham,0,0,0,,0,0
2012,85057,Benoît Assou-Ekotto,34,Cameroon,Tottenham,15,1142,1,,2,0
2012,87051,Alou Diarra,36,France,West Ham,3,138,0,,1,0
2012,87349,Marouane Chamakh,37,Morocco,West Ham,3,151,0,,0,0
2012,87359,Sébastien Squillaci,41,France,Arsenal,0,0,0,,0,0
2012,87805,Simon Church,30,Wales,Reading,0,0,0,,0,0
2012,87873,J. Thomas,38,England,West Brom,0,0,0,,0,0
2012,90493,Yaya Touré,37,Côte d'Ivoire,Manchester City,32,2830,6,,6,0
2012,92114,K. Gorkšs,40,Latvia,Reading,13,1170,1,,2,0
2012,102734,R. Chaplow,36,England,Southampton,3,51,0,,0,0
2012,113662,D. Cissé,34,France,QPR,18,1109,3,,0,0
2012,114836,D. Campbell,40,England,QPR,0,0,0,,0,0
2012,3389,S. Sessègnon,39,Benin,Sunderland,35,2901,7,,1,1
2012,10254,M. Boselli,39,Argentina,Wigan,7,129,0,,0,0
2012,10437,Wellington Paulista,40,Brazil,West Ham,0,0,0,,0,0
2012,18025,D. Vaughan,40,Wales,Sunderland,24,720,1,,2,0
2012,18840,M. Kelly,34,England,Liverpool,4,336,0,,0,0
2012,18874,D. Gosling,34,England,Newcastle,3,40,0,,0,0
2012,18887,R. Elliot,37,Republic of Ireland,Newcastle,10,834,0,,1,0
2012,19186,Ahmed El Mohamady,34,Egypt,Sunderland,1,21,0,,0,0
2012,19620,S. Baldock,34,England,West Ham,0,0,0,,0,0
2012,32995,Jay Bothroyd,40,England,QPR,0,0,0,,0,0
2012,46668,Xisco Jiménez,38,Spain,Newcastle,0,0,0,,0,0
2012,48280,Abdul Razak,30,Côte d'Ivoire,Manchester City,1,0,0,,0,0
2012,53455,D. Alfei,31,Wales,Swansea,0,0,0,,0,0
2012,70752,A. Alcáraz,42,Paraguay,Wigan,10,691,0,,2,0
2012,82123,Matthew Anthony Briggs,30,Guyana,Fulham,2,92,0,,0,0
2012,82389,K. Agustien,37,Curaçao,Swansea,18,563,0,,2,0
2012,88452,D. Seaborne,32,England,Southampton,0,0,0,,0,0
2012,113642,F. Malouda,38,French Guiana,Chelsea,0,0,0,,0,0
2012,113902,D. Situ,29,France,Swansea,0,0,0,,0,0
2012,114779,J. Kébé,37,Mali,Reading,18,1337,5,,1,0
2012,1749,S. Davis,39,Northern Ireland,Southampton,32,2072,2,,1,0
2012,2551,G. Jara,39,Chile,West Brom,1,44,0,,0,0
2012,3106,S. Berahino,31,Burundi,West Brom,0,0,0,,0,0
2012,12753,M. Fellaini,37,Belgium,Everton,31,2786,11,,9,0
2012,18777,M. Albrighton,35,England,Aston Villa,9,427,0,,0,0
2012,18844,J. Tomkins,35,England,West Ham,26,1728,1,,5,0
2012,18891,C. Clark,35,Republic of Ireland,Aston Villa,29,2498,1,,6,1
2012,18908,J. Hart,37,England,Manchester City,38,3420,0,,1,0
2012,18922,J. Cork,35,England,Southampton,28,2431,0,,1,0
2012,18992,S. Morrison,33,England,Reading,16,1328,2,,0,0
2012,19140,K. Roofe,31,Jamaica,West Brom,0,0,0,,0,0
2012,19160,J. Livermore,35,England,Tottenham,11,414,0,,3,0
2012,19481,J. Rodwell,33,England,Manchester City,11,494,2,,2,0
2012,19637,S. Ferguson,33,Northern Ireland,Newcastle,9,343,0,,0,0
2012,33025,T. Lee,39,Japan,Southampton,0,0,0,,0,0
2012,39037,V. Forren,36,Norway,Southampton,0,0,0,,0,0
2012,47552,F. Di Santo,35,Argentina,Wigan,35,2132,5,,5,0
2012,48679,R. Spiegel,32,Switzerland,West Ham,0,0,0,,0,0
2012,53198,C. Morris,32,England,Wigan,0,0,0,,0,0
2012,104522,G. Tamaș,41,Romania,West Brom,11,632,0,,3,0
2012,2992,A. N&apos;Diaye,34,Senegal,Sunderland,16,1298,0,,3,0
2012,6842,A. Le Fondre,38,England,Reading,34,1488,12,,3,0
2012,8515,Cristian Ceballos,32,Spain,Tottenham,0,0,0,,0,0
2012,18738,R. Bennett,34,England,Norwich,15,1063,1,,2,0
2012,18857,C. Wickham,31,England,Sunderland,7,207,0,,0,0
2012,18876,J. Ibe,29,England,Liverpool,1,64,0,,0,0
2012,19368,K. Westwood,40,Republic of Ireland,Sunderland,0,0,0,,0,0
2012,19374,S. Hutchinson,35,England,Chelsea,0,0,0,,0,0
2012,19474,E. Bennett,36,England,Norwich,24,934,1,,3,0
2012,19635,A. Pearce,36,Republic of Ireland,Reading,19,1644,0,,1,0
2012,19732,S. Dawkins,37,Jamaica,Aston Villa,4,71,0,,0,0
2012,20113,S. Carruthers,31,Republic of Ireland,Aston Villa,0,0,0,,0,0
2012,20121,R. Hall,31,England,West Ham,1,12,0,,0,0
2012,41507,João Silva,34,Portugal,Everton,0,0,0,,0,0
2012,43183,J. Mustoe,33,England,Wigan,0,0,0,,0,0
2012,50188,C. Jerome,38,England,Stoke City,26,1107,3,,3,0
2012,51309,D. Wilson,33,Scotland,Liverpool,0,0,0,,0,0
2012,82235,B. Adams,33,England,Sunderland,0,0,0,,0,0
2012,100943,L. Lita,40,England,Swansea,0,0,0,,0,0
2012,109823,M. Fanimo,30,England,West Ham,0,0,0,,0,0
2012,924,F. Coquelin,33,France,Arsenal,11,222,0,,0,0
2012,13054,S. M&apos;Bia,38,Cameroon,QPR,29,2418,0,,9,1
2012,15520,E. Enoh,38,Cameroon,Fulham,9,692,0,,3,0
2012,18763,J. McCarthy,34,Republic of Ireland,Wigan,38,3376,3,,7,0
2012,18775,D. Simpson,37,England,Newcastle,19,1524,0,,3,0
2012,18995,J. Richards,33,Wales,Swansea,0,0,0,,0,0
2012,19215,T. Huddlestone,38,England,Tottenham,20,1029,0,,3,1
2012,19216,B. Johnson,37,England,Norwich,37,3228,1,,10,0
2012,19979,D. Stockdale,39,England,Fulham,0,0,0,,0,0
2012,21066,S. Diakité,35,Mali,QPR,14,939,0,,5,0
2012,34522,Park Chu-Young,39,Korea Republic,Arsenal,0,0,0,,0,0
2012,36788,V. Anita,35,Curaçao,Newcastle,25,1731,0,,2,0
2012,36845,H. Vučkić,32,Slovenia,Newcastle,0,0,0,,0,0
2012,45101,F. Fyvie,31,Scotland,Wigan,1,21,0,,0,0
2012,47155,Edu Campabadal,31,Spain,Wigan,1,2,0,,0,0
2012,49931,S. Caulker,33,Sierra Leone,Tottenham,18,1574,2,,0,0
2012,104777,L. Lucas,32,Wales,Swansea,0,0,0,,0,0
2012,105805,I. Shechter,37,Israel,Swansea,18,622,1,,3,0
2012,114840,J. Henly,30,Scotland,Reading,0,0,0,,0,0
2012,117655,J. McCormack,32,Scotland,Wigan,0,0,0,,0,0
2012,578,A. Taarabt,35,Morocco,QPR,31,2248,5,,5,0
2012,1477,S. Coates,34,Uruguay,Liverpool,5,232,0,,0,0
2012,6900,C. Good,31,Australia,Newcastle,0,0,0,,0,0
2012,17877,A. Campbell,29,England,Newcastle,3,23,0,,0,0
2012,18764,M. Schneiderlin,35,France,Southampton,36,3210,5,,9,0
2012,18983,N. Etheridge,34,Philippines,Fulham,0,0,0,,0,0
2012,19735,G. Edwards,31,Wales,Swansea,0,0,0,,0,0
2012,19763,G. Moncur,31,England,West Ham,0,0,0,,0,0
2012,19819,B. Reeves,33,Northern Ireland,Southampton,3,26,0,,0,0
2012,19865,L. Isgrove,31,Wales,Southampton,0,0,0,,0,0
2012,20464,J. Perch,39,England,Newcastle,27,1819,1,,9,0
2012,25345,K. Rekik,30,Netherlands,Manchester City,1,84,0,,0,0
2012,30455,G. Ramírez,34,Uruguay,Southampton,26,1689,5,,2,1
2012,31095,M. Trotta,32,Italy,Fulham,0,0,0,,0,0
2012,50207,G. Obertan,35,France,Newcastle,14,413,0,,0,0
2012,51259,R. Espinoza,38,Honduras,Wigan,12,604,1,,1,0
2012,53175,D. Redmond,33,England,Wigan,0,0,0,,0,0
2012,82833,B. Knott,32,England,Sunderland,1,16,0,,0,0
2012,83023,K. Frei,31,Türkiye,Fulham,0,0,0,,0,0
2012,114844,D. Ferguson,30,England,Sunderland,0,0,0,,0,0
2012,2795,G. Sigurðsson,35,Iceland,Tottenham,33,1220,3,,0,0
2012,17698,J. Bowery,33,England,Aston Villa,10,296,0,,0,0
2012,17886,G. Francomb,33,England,Norwich,0,0,0,,0,0
2012,18798,A. Mariappa,38,Jamaica,Reading,29,2610,1,,5,0
2012,19174,J. Steer,32,England,Norwich,0,0,0,,0,0
2012,19275,K. Smith,33,England,Norwich,0,0,0,,0,0
2012,19457,G. Burke,31,Republic of Ireland,Aston Villa,0,0,0,,0,0
2012,19490,D. Samuel,30,England,Reading,1,18,0,,0,0
2012,19527,G. Gardner,32,England,Aston Villa,2,19,0,,0,0
2012,19556,C. McManaman,33,England,Wigan,20,639,2,,0,0
2012,19562,N. Powell,30,England,Manchester United,2,30,1,,0,0
2012,19626,G. McCleary,37,Jamaica,Reading,31,1571,3,,0,0
2012,19679,J. Proctor,32,England,Swansea,0,0,0,,0,0
2012,19756,D. Potts,30,England,West Ham,0,0,0,,0,0
2012,20059,J. Spearing,36,England,Liverpool,0,0,0,,0,0
2012,20389,L. Jones,29,England,Liverpool,0,0,0,,0,0
2012,20496,J. Butterfield,34,England,Norwich,0,0,0,,0,0
2012,44552,Y. El Ghanassy,34,Belgium,West Brom,0,0,0,,0,0
2012,44789,Y. Mulumbu,37,Congo DR,West Brom,28,2516,2,,4,1
2012,61920,M. Gueye,34,Senegal,Everton,2,49,0,,0,0
2012,1441,C. Jenkinson,32,England,Arsenal,14,1188,0,,1,0
2012,3444,Francisco Júnior,32,Guinea-Bissau,Everton,0,0,0,,0,0
2012,8740,A. Vellios,32,Greece,Everton,6,54,0,,0,0
2012,8755,S. De Ridder,37,Belgium,Southampton,4,48,0,,1,0
2012,15785,M. Andersen,36,Denmark,Reading,0,0,0,,0,0
2012,19109,B. Sharp,38,England,Southampton,2,18,0,,0,0
2012,19184,T. Carroll,32,England,Tottenham,7,76,0,,0,0
2012,19342,L. Daniels,36,England,West Brom,0,0,0,,0,0
2012,19398,S. Fletcher,37,Scotland,Sunderland,28,2374,11,,3,0
2012,19627,B. Amos,34,England,Manchester United,0,0,0,,0,0
2012,19776,E. Lee,30,England,West Ham,0,0,0,,0,0
2012,19895,B. Oviedo,34,Costa Rica,Everton,15,225,0,,1,0
2012,26904,A. Nabi,30,England,West Brom,0,0,0,,0,0
2012,30512,Iago Falque,34,Spain,Tottenham,1,5,0,,0,0
2012,38766,M. Vermijl,32,Belgium,Manchester United,0,0,0,,0,0
2012,44841,G. Bigirimana,31,Burundi,Newcastle,13,405,1,,1,0
2012,48125,A. KaÄanikliÄ‡,33,Sweden,Fulham,15,908,3,,0,0
2012,70775,R. Santa Cruz,43,Paraguay,Manchester City,0,0,0,,0,0
2012,87876,R. Donnelly,32,Northern Ireland,Swansea,0,0,0,,0,0
2012,114842,L. Marrs,32,England,Sunderland,0,0,0,,0,0
2012,403,M. Nastasić,31,Serbia,Manchester City,21,1822,0,,1,0
2012,780,S. Nzonzi,36,France,Stoke City,35,3109,1,,9,1
2012,851,W. Szczęsny,34,Poland,Arsenal,25,2250,0,,1,0
2012,1133,S. Sinclair,35,England,Manchester City,11,190,0,,0,0
2012,1461,Denis Suárez,30,Spain,Manchester City,0,0,0,,0,0
2012,2280,César Azpilicueta,35,Spain,Chelsea,27,2196,0,,4,0
2012,2282,A. Christensen,28,Denmark,Chelsea,0,0,0,,0,0
2012,2997,Ł. Fabiański,39,Poland,Arsenal,4,360,0,,0,0
2012,17613,J. Taylor,33,Wales,Reading,0,0,0,,0,0
2012,18831,A. Carroll,35,England,West Ham,24,1939,7,,5,0
2012,18898,M. DiamÃ©,37,Senegal,West Ham,33,2610,3,,3,0
2012,19210,A. Wisdom,31,England,Liverpool,12,1016,0,,0,0
2012,19213,G. Evans,30,England,Manchester City,0,0,0,,0,0
2012,19431,C. Martin,36,Scotland,Norwich,1,3,0,,0,0
2012,19451,D. Johnson,32,Jamaica,Aston Villa,0,0,0,,0,0
2012,19507,J. McClean,35,Republic of Ireland,Sunderland,36,2332,2,,4,0
2012,20145,M. Ehmer,32,Germany,QPR,0,0,0,,0,0
2012,37114,A. BÃ¼ttner,35,Netherlands,Manchester United,5,382,2,,1,0
2012,44933,C. Sammon,38,Republic of Ireland,Wigan,0,0,0,,0,0
2012,87259,M. Yanga-Mbiwa,35,France,Newcastle,14,1035,0,,0,0
2012,158,P. Gazzaniga,32,Argentina,Southampton,9,810,0,,0,0
2012,164,B. Davies,31,Wales,Swansea,37,3050,1,,5,0
2012,184,H. Kane,31,England,Norwich,3,134,0,,0,0
2012,296,J. Milner,38,England,Manchester City,26,1720,4,,1,1
2012,510,S. Gnabry,29,Germany,Arsenal,1,7,0,,0,0
2012,626,J. Stones,30,England,Everton,0,0,0,,0,0
2012,627,K. Walker,34,England,Tottenham,36,3161,0,,5,0
2012,629,K. De Bruyne,33,Belgium,Chelsea,0,0,0,,0,0
2012,645,R. Sterling,30,England,Liverpool,24,1746,2,,1,0
2012,891,L. Shaw,29,England,Southampton,25,1952,0,,2,0
2012,1139,P. Gulácsi,34,Hungary,Liverpool,0,0,0,,0,0
2012,1469,D. Welbeck,34,England,Manchester United,27,1290,1,,1,0
2012,1650,Suso,31,Spain,Liverpool,14,603,0,,0,0
2012,2924,A. Januzaj,29,Belgium,Manchester United,0,0,0,,0,0
2012,2938,J. Ward-Prowse,30,England,Southampton,15,480,0,,0,0
2012,18737,J. Ruddy,38,England,Norwich,15,1342,0,,0,0
2012,18772,J. Evans,36,Northern Ireland,Manchester United,23,1903,3,,2,0
2012,18861,N. Aké,29,Netherlands,Chelsea,3,90,0,,0,0
2012,18949,Oriol Romeu,33,Spain,Chelsea,6,237,0,,1,0
2012,19599,E. Martínez,32,Argentina,Arsenal,0,0,0,,0,0
